"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-06",,,,,,,,,,,,,"44",",,7","24",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-07","    3",",,7","0.11",",,7",,,,,"0.0",",,7,","0.0",",,7,","41",",,7","25",",,7","25",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-08",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","47",",,7","22",",,7","22",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-09",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","48",",,7","22",",,7","26",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-10",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","50",",,7","24",",,7","29",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-11",,,,,,,,,,,,,"50",",,7","23",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-12",,,,,,,,,,,,,"41",",,7","22",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-13",,,,,,,,,,,,,"50",",,7","28",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-14","    4",",,7","0.03",",,7",,,,,,,,,"54",",,7","27",",,7","27",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-15",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","57",",,7","27",",,7","31",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-16",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","53",",,7","18",",,7","19",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-17",,,,,,,"0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","41",",,7","17",",,7","35",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-18",,,,,,,"0.03",",,7,0700","0.0",",,7,","0.0",",,7,","45",",,7","32",",,7","36",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-19",,,,,,,,,,,,,"40",",,7","21",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-20",,,,,,,,,,,,,"43",",,7","19",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-21","    3",",,7","0.04",",,7",,,,,"0.0",",,7,","0.0",",,7,","44",",,7","19",",,7","22",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-22",,,,,,,"0.07",",,7,0700","0.0",",,7,","0.0",",,7,","41",",,7","22",",,7","41",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-23",,,,,,,,,,,,,"52",",,7","39",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-24",,,,,,,,,,,,,"51",",,7","36",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-25",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","57",",,7","37",",,7","40",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-26",,,,,,,,,,,,,"53",",,7","22",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-27",,,,,,,,,,,,,"48",",,7","23",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-28",,,,,,,"0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","49",",,7","30",",,7","35",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-29",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","53",",,7","24",",,7","26",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-11-30",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","46",",,7","25",",,7","38",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-01",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","53",",,7","30",",,7","30",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-02",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","54",",,7","24",",,7","27",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-03",,,,,,,,,,,,,"50",",,7","20",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-04",,,,,,,,,,,,,"42",",,7","19",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-05",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","51",",,7","20",",,7","20",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-06",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","40",",,7","17",",,7","17",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-07",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","45",",,7","14",",,7","14",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-08",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","39",",,7","12",",,7","13",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-09",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","44",",,7","12",",,7","15",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-10",,,,,,,,,,,,,"44",",,7","13",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-11",,,,,,,,,,,,,"43",",,7","12",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-12",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","37",",,7","11",",,7","16",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-13",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","49",",,7","14",",,7","14",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-14",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","40",",,7","13",",,7","21",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-15",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","42",",,7","18",",,7","24",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-16",,,,,,,,,,,,,"44",",,7","17",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-17",,,,,,,,,,,,,"47",",,7","16",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-18",,,,,,,,,,,,,"43",",,7","14",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-19",,,,,,,,,,,,,"35",",,7","13",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-20",,,,,,,,,,,,,"55",",,7","17",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-21",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","48",",,7","16",",,7","33",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-22",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","50",",,7","11",",,7","12",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-23",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","41",",,7","8",",,7","8",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-24",,,,,,,,,,,,,"36",",,7","7",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-25",,,,,,,,,,,,,"34",",,7","8",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-26",,,,,,,,,,,,,"40",",,7","9",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-27",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","36",",,7","12",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-28",,,,,,,"0.05",",,7,0700","0.0",",,7,","0.0",",,7,","43",",,7","26",",,7","35",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-29",,,,,,,"0.07",",,7,0700","0.0",",,7,","0.0",",,7,","45",",,7","34",",,7","39",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-30",,,,,,,"0.25",",,7,0700","0.0",",,7,","0.0",",,7,","55",",,7","36",",,7","39",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2011-12-31",,,,,,,,,,,,,"57",",,7","31",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-01",,,,,,,,,,,,,"43",",,7","26",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-02",,,,,,,,,,,,,"46",",,7","26",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-03",,,,,,,"0.02",",,7,0700","0.0",",,7,","0.0",",,7,","40",",,7","22",",,7","23",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-04",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","51",",,7","21",",,7","24",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-05",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","53",",,7","23",",,7","27",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-06",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","50",",,7","20",",,7","20",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-07",,,,,,,,,,,,,"40",",,7","18",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-08",,,,,,,,,,,,,"50",",,7","23",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-09",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","49",",,7","19",",,7","19",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-10",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","48",",,7","18",",,7","26",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-11",,,,,,,"0.00","T,,7,0700","0.0","T,,7,","0.0",",,7,","47",",,7","19",",,7","19",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-12",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","43",",,7","15",",,7","15",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-13",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","41",",,7","12",",,7","16",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-14",,,,,,,,,,,,,"42",",,7","15",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-15",,,,,,,,,,,,,"36",",,7","16",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-16",,,,,,,,,,,,,"43",",,7","12",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-17",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","39",",,7","12",",,7","24",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-18",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","41",",,7","22",",,7","41",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-19",,,,,,,"0.44",",,7,0700","0.0",",,7,","0.0",",,7,","42",",,7","32",",,7","39",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-20",,,,,,,"0.15",",,7,0700","0.0",",,7,","0.0",",,7,","50",",,7","37",",,7","42",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-21",,,,,,,,,,,,,"51",",,7","36",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-22",,,,,,,,,,,,,"51",",,7","26",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-23",,,,,,,"0.60",",,7,0700","0.0",",,7,","0.0",",,7,","41",",,7","25",",,7","35",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-24",,,,,,,"0.02",",,7,0700","0.0",",,7,","0.0",",,7,","50",",,7","23",",,7","25",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-25",,,,,,,"0.37",",,7,0700",,,"1.0",",,7,","39",",,7","23",",,7","33",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-26",,,,,,,"0.16",",,7,0700","0.0",",,7,","0.0",",,7,","50",",,7","32",",,7","36",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-27",,,,,,,"0.02",",,7,0700","0.0",",,7,","0.0",",,7,","53",",,7","27",",,7","27",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-28",,,,,,,,,,,,,"45",",,7","23",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-29",,,,,,,,,,,,,"43",",,7","18",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-30",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","47",",,7","25",",,7","29",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-01-31",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","57",",,7","27",",,7","27",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-01",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","53",",,7","25",",,7","36",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-02",,,,,,,"0.02",",,7,0700","0.0",",,7,","0.0",",,7,","47",",,7","31",",,7","31",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-03",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","53",",,7","27",",,7","27",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-04",,,,,,,,,,,,,"52",",,7","22",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-05",,,,,,,,,,,,,"53",",,7","19",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-06",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","52",",,7","19",",,7","19",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-07",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","52",",,7","18",",,7","22",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-08",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","52",",,7","18",",,7","36",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-09",,,,,,,"0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","52",",,7","18",",,7","36",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-10",,,,,,,"0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","51",",,7","21",",,7","36",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-11",,,,,,,,,,,,,"54",",,7","35",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-12",,,,,,,,,,,,,"50",",,7","36",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-13","    3",",,7","0.26",",,7",,,,,"0.0",",,7,","0.0",",,7,","57",",,7","29",",,7","29",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-14",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","58",",,7","24",",,7","29",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-15",,,,,,,"0.02",",,7,0700","0.0",",,7,","0.0",",,7,","51",",,7","29",",,7","32",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-16",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","49",",,7","26",",,7","26",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-17",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","48",",,7","21",",,7","37",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-18",,,,,,,,,,,,,"55",",,7","36",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-19",,,,,,,,,,,,,"52",",,7","27",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-20",,,,,,,,,,,,,"47",",,7","19",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-21",,,,,,,"0.13",",,7,0700","0.0","T,,7,","0.0","T,,7,","38",",,7","23",",,7","33",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-22",,,,,,,"0.02",",,7,0700","0.0",",,7,","0.0",",,7,","50",",,7","32",",,7","50",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-23",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","58",",,7","37",",,7","38",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-24",,,,,,,,,,,,,"53",",,7","28",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-25",,,,,,,,,,,,,"57",",,7","21",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-26",,,,,,,,,,,,,"48",",,7","31",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-27",,,,,,,"0.01",",,7,0700","0.0",",,7,","0.0",",,7,","43",",,7","28",",,7","28",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-28",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","52",",,7","23",",,7","23",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-02-29",,,,,,,"0.03",",,7,0700","0.0",",,7,","0.0",",,7,","50",",,7","18",",,7","36",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-01",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","48",",,7","35",",,7","35",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-02",,,,,,,"0.05",",,7,0700","0.0","T,,7,","0.0",",,7,","45",",,7","27",",,7","27",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-03",,,,,,,,,,,,,"49",",,7","24",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-04",,,,,,,,,,,,,"59",",,7","33",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-05",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","63",",,7","25",",,7","31",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-06",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","63",",,7","29",",,7","31",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-07",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","47",",,7","27",",,7","27",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-08",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","54",",,7","21",",,7","23",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-09",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","58",",,7","23",",,7","27",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-10",,,,,,,,,,,,,"65",",,7","26",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-11",,,,,,,,,,,,,"69",",,7","29",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-12",,,,,,,"0.00","T,,7,0700","0.0",",,7,","0.0",",,7,","60",",,7","42",",,7","42",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-13",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","57",",,7","39",",,7","53",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-14",,,,,,,"0.18",",,7,0700","0.0",",,7,","0.0",",,7,","57",",,7","39",",,7","39",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-15",,,,,,,"0.07",",,7,0700","0.0",",,7,","0.0",",,7,","52",",,7","34",",,7","45",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-16",,,,,,,"0.38",",,7,0700","0.0",",,7,","0.0",",,7,","62",",,7","42",",,7","48",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-17",,,,,,,,,,,,,"58",",,7","46",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-18",,,,,,,,,,,,,"51",",,7","39",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-19",,,,,,,"0.22",",,7,0700","0.0",",,7,","0.0",",,7,","50",",,7","36",",,7","36",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-20",,,,,,,"0.00","T,,7,0700","0.0","T,,7,","0.0",",,7,","50",",,7","32",",,7","34",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-21",,,,,,,,,,,,,"46",",,7","31",",,7",,,,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-22","    2",",,7","0.30",",,7",,,,,"0.0",",,7,","0.0",",,7,","63",",,7","39",",,7","47",",,7,0700",,,,,,,,,,,,
"USC00106891","PAYETTE, ID US","44.0763","-116.9312","655.3","2012-03-23",,,,,,,"0.00",",,7,0700","0.0",",,7,","0.0",",,7,","64",",,7","45",",,7","45",",,7,0700",,,,,,,,,,,,
